model,prompt_id,event_kind,check_name,patch_input_delta_max_abs,common_it_margin_abs_delta,common_it_top1_equal
qwen3_4b,v2_GOV-CONV_0932,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0932,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0940,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0940,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0948,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0948,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0956,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0956,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0964,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0964,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0972,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0972,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0980,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0980,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0988,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0988,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0996,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0996,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_1004,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_1004,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_1012,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_1012,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_1020,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_1020,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_1028,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_1028,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_1036,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_1036,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_1044,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_1044,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1052,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1052,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1060,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1060,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1068,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1068,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1076,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1076,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1084,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1084,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1092,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1092,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1100,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1100,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1108,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1108,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1116,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1116,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1124,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1124,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1132,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1132,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1140,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1140,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1148,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1148,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1156,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1156,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1164,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1164,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1172,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1172,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1180,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1180,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1188,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1188,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1196,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1196,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0605,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0605,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0613,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0613,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0621,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0621,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0629,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0629,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0637,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0637,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0645,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0645,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0653,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0653,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0661,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0661,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0669,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0669,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0677,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0677,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0685,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0685,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0693,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0693,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0701,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0701,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0709,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0709,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0717,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0717,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0725,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0725,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0733,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0733,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0741,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0741,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0749,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-FORMAT_0749,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0757,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0757,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0765,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0765,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0773,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0773,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0781,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0781,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0789,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0789,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0797,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0797,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0805,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0805,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0813,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0813,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0821,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0821,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0829,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0829,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0837,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0837,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0845,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0845,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0853,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0853,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0861,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0861,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0869,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0869,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0877,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0877,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0885,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0885,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0893,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0893,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0901,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0901,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0909,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0909,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0917,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0917,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0925,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0925,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0933,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0933,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0941,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0941,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0949,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0949,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0957,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0957,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0965,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0965,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0973,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0973,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0981,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0981,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0989,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0989,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0997,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_0997,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_1005,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_1005,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_1013,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_1013,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_1021,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_1021,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_1029,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_1029,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_1037,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_1037,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_1045,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_GOV-CONV_1045,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1053,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1053,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1061,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1061,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1069,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1069,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1077,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1077,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1085,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1085,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1093,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1093,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1101,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1101,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1109,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1109,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1117,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1117,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1125,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1125,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1133,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1133,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1141,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1141,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1149,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1149,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1157,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1157,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1165,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1165,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1173,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
qwen3_4b,v2_SAFETY_1173,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
